Company_ID,Month,Industry,Country,Company_Size,Employees,Plan,Monthly_Fee,Contract_Type,Acquisition_Channel,Electricity_kWh,Gas_kWh,Fuel_Litres,Business_Travel_km,Waste_kg,Water_Litres,Electricity_CO2_kg,Gas_CO2_kg,Fuel_CO2_kg,Travel_CO2_kg,Waste_CO2_kg,Total_CO2_kg,Reduction_Target_Pct,Monthly_Logins,Reports_Generated,Targets_Set,Recommendations_Viewed,Data_Completeness_Pct,MRR,Is_Active,CO2_tonnes,CO2_per_Employee_kg
ECO00067,2026-07-01,Hospitality,India,Large,852,Business,249,Annual,Outbound Sales,122698.4,26208.81,761.71,18877.33,4529.68,67851.52,23312.7,4717.59,1751.93,2076.51,2038.36,33897.07,23,6,5,1,10,92.5,249,1,33.89707,39.785293427230044
ECO00067,2026-08-01,Hospitality,India,Large,852,Business,249,Annual,Outbound Sales,129014.94,27777.99,715.02,19713.48,3934.54,70585.72,24512.84,5000.04,1644.54,2168.48,1770.54,35096.44,23,10,3,1,6,92.2,249,1,35.09644,41.193004694835686
ECO00068,2026-03-01,Technology,USA,Micro,18,Starter,39,Monthly,Paid Search,1878.37,221.71,20.91,844.64,48.56,667.01,356.89,39.91,48.1,92.91,21.85,559.66,17,9,4,1,8,93.9,39,1,0.5596599999999999,31.09222222222222
ECO00068,2026-04-01,Technology,USA,Micro,18,Starter,39,Monthly,Paid Search,1630.01,239.14,22.28,832.16,45.75,635.54,309.7,43.04,51.24,91.54,20.59,516.11,17,15,5,0,5,93.9,39,1,0.5161100000000001,28.672777777777778
ECO00068,2026-05-01,Technology,USA,Micro,18,Starter,39,Monthly,Paid Search,1983.87,197.93,21.18,961.5,40.64,696.71,376.94,35.63,48.72,105.77,18.29,585.34,17,12,3,1,5,95.5,39,1,0.5853400000000001,32.51888888888889
ECO00068,2026-06-01,Technology,USA,Micro,18,Starter,39,Monthly,Paid Search,2027.54,197.69,18.15,787.04,41.35,735.03,385.23,35.58,41.75,86.57,18.61,567.75,17,15,4,1,5,97.4,39,1,0.56775,31.541666666666668
ECO00068,2026-07-01,Technology,USA,Micro,18,Starter,39,Monthly,Paid Search,2018.91,187.61,23.35,800.2,52.49,667.19,383.59,33.77,53.7,88.02,23.62,582.7,17,14,4,0,8,93.1,39,1,0.5827,32.37222222222223
ECO00068,2026-08-01,Technology,USA,Micro,18,Starter,39,Monthly,Paid Search,1858.11,207.86,22.19,924.98,45.8,608.91,353.04,37.41,51.04,101.75,20.61,563.85,17,13,5,0,9,99.5,39,1,0.5638500000000001,31.325000000000003
ECO00069,2026-03-01,Technology,Canada,Small,62,Professional,99,Annual,Partner,5625.92,579.27,59.23,3206.56,159.85,1749.28,1068.92,104.27,136.23,352.72,71.93,1734.08,21,10,3,1,3,96.0,99,1,1.7340799999999998,27.969032258064516
ECO00069,2026-04-01,Technology,Canada,Small,62,Professional,99,Annual,Partner,4862.62,599.51,66.88,3557.11,132.4,2128.42,923.9,107.91,153.82,391.28,59.58,1636.49,21,8,2,1,5,76.4,99,1,1.63649,26.395
ECO00069,2026-05-01,Technology,Canada,Small,62,Professional,99,Annual,Partner,4935.28,532.59,56.11,3735.01,157.06,1764.72,937.7,95.87,129.05,410.85,70.68,1644.14,21,11,2,0,6,87.3,99,1,1.6441400000000002,26.518387096774195
ECO00069,2026-06-01,Technology,Canada,Small,62,Professional,99,Annual,Partner,5154.64,509.22,58.34,3782.87,161.57,1917.72,979.38,91.66,134.19,416.12,72.7,1694.05,21,11,4,1,8,95.8,99,1,1.69405,27.323387096774194
ECO00069,2026-07-01,Technology,Canada,Small,62,Professional,99,Annual,Partner,4767.53,582.98,57.05,3637.07,159.91,1779.85,905.83,104.94,131.21,400.08,71.96,1614.01,21,13,4,1,5,94.0,99,1,1.61401,26.03241935483871
ECO00069,2026-08-01,Technology,Canada,Small,62,Professional,99,Annual,Partner,4339.76,476.5,52.21,3928.07,171.28,1855.2,824.56,85.77,120.08,432.09,77.07,1539.56,21,10,4,1,7,99.4,99,1,1.53956,24.831612903225807
ECO00070,2025-11-01,Technology,Canada,Small,48,Starter,39,Annual,LinkedIn,4768.19,425.2,44.72,1912.55,131.66,1534.7,905.96,76.54,102.85,210.38,59.25,1354.97,23,13,3,1,6,100.0,39,1,1.35497,28.22854166666667
ECO00070,2025-12-01,Technology,Canada,Small,48,Starter,39,Annual,LinkedIn,5029.44,456.22,55.77,1851.75,141.93,1605.95,955.59,82.12,128.27,203.69,63.87,1433.55,23,13,4,1,9,100.0,39,1,1.4335499999999999,29.865624999999998
ECO00070,2026-01-01,Technology,Canada,Small,48,Starter,39,Annual,LinkedIn,4257.41,451.86,46.21,2022.12,143.37,1470.23,808.91,81.33,106.28,222.43,64.52,1283.47,23,9,6,1,4,100.0,39,1,1.28347,26.738958333333333
ECO00070,2026-02-01,Technology,Canada,Small,48,Starter,39,Annual,LinkedIn,4259.56,381.55,59.39,1723.6,125.44,1529.35,809.32,68.68,136.61,189.6,56.45,1260.65,23,10,5,1,6,96.1,39,1,1.26065,26.26354166666667
ECO00070,2026-03-01,Technology,Canada,Small,48,Starter,39,Annual,LinkedIn,4326.36,362.52,47.21,1753.56,147.15,1564.86,822.01,65.25,108.58,192.89,66.22,1254.95,23,10,4,1,5,95.4,39,1,1.25495,26.144791666666666
ECO00071,2026-02-01,Technology,Canada,Medium,98,Professional,99,Annual,Outbound Sales,8219.81,1335.82,92.37,6577.97,180.23,2996.18,1561.76,240.45,212.44,723.58,81.1,2819.33,26,12,6,1,8,96.4,99,1,2.81933,28.768673469387753
ECO00071,2026-03-01,Technology,Canada,Medium,98,Professional,99,Annual,Outbound Sales,9314.57,1119.37,89.36,7347.38,194.71,2644.94,1769.77,201.49,205.52,808.21,87.62,3072.6,26,10,2,1,7,100.0,99,1,3.0726,31.353061224489796
ECO00071,2026-04-01,Technology,Canada,Medium,98,Professional,99,Annual,Outbound Sales,8037.67,1187.68,103.6,6493.86,203.87,2688.15,1527.16,213.78,238.29,714.32,91.74,2785.29,26,16,4,1,7,94.3,99,1,2.78529,28.421326530612244
ECO00071,2026-05-01,Technology,Canada,Medium,98,Professional,99,Annual,Outbound Sales,8493.11,1191.68,95.6,6608.55,190.13,2782.89,1613.69,214.5,219.89,726.94,85.56,2860.59,26,16,6,1,7,90.6,99,1,2.86059,29.189693877551022
ECO00071,2026-06-01,Technology,Canada,Medium,98,Professional,99,Annual,Outbound Sales,8677.69,889.86,95.32,6583.69,195.93,2952.5,1648.76,160.18,219.23,724.21,88.17,2840.54,26,12,5,0,7,100.0,99,1,2.84054,28.985102040816326
ECO00071,2026-07-01,Technology,Canada,Medium,98,Professional,99,Annual,Outbound Sales,7915.45,1074.38,84.05,6520.43,203.3,2788.6,1503.94,193.39,193.32,717.25,91.48,2699.37,26,15,3,0,6,94.8,99,1,2.69937,27.544591836734693
ECO00071,2026-08-01,Technology,Canada,Medium,98,Professional,99,Annual,Outbound Sales,8283.23,1100.2,87.25,8470.37,168.23,2619.57,1573.81,198.04,200.67,931.74,75.7,2979.96,26,13,4,1,8,97.2,99,1,2.97996,30.407755102040817
ECO00072,2025-09-01,Retail,Australia,Small,26,Starter,39,Monthly,Paid Search,3393.34,446.96,35.08,1101.59,97.85,1171.39,644.73,80.45,80.69,121.17,44.03,971.08,22,10,3,1,4,96.3,39,1,0.97108,37.34923076923077
ECO00072,2025-10-01,Retail,Australia,Small,26,Starter,39,Monthly,Paid Search,3220.02,463.33,38.67,833.7,92.88,1242.93,611.8,83.4,88.94,91.71,41.8,917.65,22,11,3,0,5,84.5,39,1,0.91765,35.294230769230765
ECO00072,2025-11-01,Retail,Australia,Small,26,Starter,39,Monthly,Paid Search,3227.36,537.07,35.81,855.03,100.31,1326.15,613.2,96.67,82.37,94.05,45.14,931.43,22,8,4,0,3,85.0,39,1,0.93143,35.824230769230766
ECO00072,2025-12-01,Retail,Australia,Small,26,Starter,39,Monthly,Paid Search,3967.76,503.72,38.53,821.63,105.28,1353.13,753.87,90.67,88.63,90.38,47.38,1070.93,22,9,4,1,4,78.5,39,1,1.0709300000000002,41.18961538461539
ECO00072,2026-01-01,Retail,Australia,Small,26,Starter,39,Monthly,Paid Search,3312.06,496.8,35.25,773.94,97.61,1185.22,629.29,89.42,81.07,85.13,43.92,928.84,22,11,2,1,8,94.1,39,1,0.92884,35.72461538461538
ECO00072,2026-02-01,Retail,Australia,Small,26,Starter,39,Monthly,Paid Search,3658.45,520.56,33.96,782.01,99.94,1386.43,695.1,93.7,78.11,86.02,44.97,997.91,22,12,3,1,9,95.0,39,1,0.99791,38.38115384615384
ECO00072,2026-03-01,Retail,Australia,Small,26,Starter,39,Monthly,Paid Search,3703.36,426.21,33.89,652.68,98.76,1222.92,703.64,76.72,77.94,71.79,44.44,974.53,22,7,5,1,9,85.6,39,1,0.97453,37.481923076923074
ECO00072,2026-04-01,Retail,Australia,Small,26,Starter,39,Monthly,Paid Search,3259.3,396.0,33.13,770.16,89.89,1208.75,619.27,71.28,76.2,84.72,40.45,891.92,22,9,4,1,7,81.7,39,1,0.8919199999999999,34.30461538461538
ECO00072,2026-05-01,Retail,Australia,Small,26,Starter,39,Monthly,Paid Search,3484.56,413.48,36.77,878.62,90.33,1318.38,662.07,74.43,84.57,96.65,40.65,958.36,22,8,3,1,5,93.1,39,1,0.95836,36.86
ECO00072,2026-06-01,Retail,Australia,Small,26,Starter,39,Monthly,Paid Search,3513.36,395.79,29.57,843.25,90.55,1236.02,667.54,71.24,68.01,92.76,40.75,940.29,22,12,6,0,8,97.4,39,1,0.94029,36.165
ECO00072,2026-07-01,Retail,Australia,Small,26,Starter,39,Monthly,Paid Search,3567.68,403.91,33.54,865.45,78.88,1285.64,677.86,72.7,77.15,95.2,35.5,958.41,22,7,3,1,6,88.9,39,1,0.95841,36.86192307692308
ECO00072,2026-08-01,Retail,Australia,Small,26,Starter,39,Monthly,Paid Search,3093.26,417.95,34.27,936.04,97.28,1237.12,587.72,75.23,78.82,102.96,43.78,888.5,22,10,3,0,5,90.1,39,1,0.8885,34.17307692307692
ECO00073,2024-02-01,Retail,UK,Micro,17,Starter,39,Monthly,LinkedIn,1887.97,287.12,24.27,476.5,62.76,799.07,358.71,51.68,55.82,52.42,28.24,546.87,10,6,5,1,5,84.4,39,1,0.54687,32.16882352941177
ECO00073,2024-03-01,Retail,UK,Micro,17,Starter,39,Monthly,LinkedIn,1739.76,260.2,24.95,556.07,67.85,825.91,330.55,46.84,57.4,61.17,30.53,526.49,10,10,3,1,6,87.1,39,1,0.52649,30.97
ECO00073,2024-04-01,Retail,UK,Micro,17,Starter,39,Monthly,LinkedIn,1773.08,259.07,23.79,553.06,70.4,867.59,336.88,46.63,54.73,60.84,31.68,530.76,10,10,1,0,3,83.2,39,1,0.53076,31.221176470588233
ECO00073,2024-05-01,Retail,UK,Micro,17,Starter,39,Monthly,LinkedIn,1673.35,246.86,26.28,541.99,66.04,780.21,317.94,44.43,60.45,59.62,29.72,512.16,10,12,2,1,5,92.3,39,1,0.51216,30.12705882352941
ECO00073,2024-06-01,Retail,UK,Micro,17,Starter,39,Monthly,LinkedIn,2002.13,247.4,23.85,578.1,59.26,851.51,380.4,44.53,54.85,63.59,26.66,570.04,10,8,2,1,7,86.4,39,1,0.57004,33.53176470588235
ECO00073,2024-07-01,Retail,UK,Micro,17,Starter,39,Monthly,LinkedIn,1665.5,233.33,28.13,515.59,62.43,830.47,316.45,42.0,64.71,56.72,28.09,507.96,10,9,4,1,6,88.3,39,1,0.50796,29.88
ECO00073,2024-08-01,Retail,UK,Micro,17,Starter,39,Monthly,LinkedIn,1640.31,264.96,27.95,575.49,67.19,838.36,311.66,47.69,64.29,63.3,30.24,517.18,10,15,2,0,8,93.0,39,1,0.51718,30.422352941176467
ECO00073,2024-09-01,Retail,UK,Micro,17,Starter,39,Monthly,LinkedIn,1733.81,262.54,23.06,576.45,64.28,827.86,329.42,47.26,53.04,63.41,28.93,522.05,10,4,1,1,4,88.9,39,1,0.5220499999999999,30.708823529411763
ECO00073,2024-10-01,Retail,UK,Micro,17,Starter,39,Monthly,LinkedIn,1594.47,226.48,23.37,483.53,68.2,749.85,302.95,40.77,53.75,53.19,30.69,481.35,10,9,4,1,7,84.8,39,1,0.48135,28.314705882352943
ECO00074,2025-09-01,Technology,USA,Micro,8,Business,249,Annual,Organic Search,739.43,97.67,6.77,509.16,19.99,254.8,140.49,17.58,15.57,56.01,9.0,238.65,14,9,3,0,8,85.9,249,1,0.23865,29.83125
ECO00074,2025-10-01,Technology,USA,Micro,8,Business,249,Annual,Organic Search,798.08,93.5,8.05,439.49,18.66,259.03,151.63,16.83,18.52,48.34,8.4,243.73,14,6,2,1,6,90.6,249,1,0.24373,30.46625
ECO00074,2025-11-01,Technology,USA,Micro,8,Business,249,Annual,Organic Search,781.51,110.31,7.91,427.37,17.45,243.31,148.49,19.86,18.2,47.01,7.85,241.41,14,10,4,1,7,85.6,249,1,0.24140999999999999,30.17625
ECO00074,2025-12-01,Technology,USA,Micro,8,Business,249,Annual,Organic Search,818.66,109.5,6.81,405.14,19.98,250.2,155.55,19.71,15.66,44.57,8.99,244.47,14,10,3,1,5,90.9,249,1,0.24447,30.55875
ECO00074,2026-01-01,Technology,USA,Micro,8,Business,249,Annual,Organic Search,662.32,99.49,8.35,364.64,20.16,288.52,125.84,17.91,19.21,40.11,9.07,212.14,14,11,4,0,4,92.9,249,1,0.21214,26.5175
ECO00074,2026-02-01,Technology,USA,Micro,8,Business,249,Annual,Organic Search,746.42,110.04,7.7,402.59,19.05,241.38,141.82,19.81,17.7,44.28,8.57,232.18,14,10,3,1,7,92.7,249,1,0.23218,29.0225
ECO00074,2026-03-01,Technology,USA,Micro,8,Business,249,Annual,Organic Search,711.96,93.1,7.03,453.33,20.13,266.28,135.27,16.76,16.16,49.87,9.06,227.11,14,10,3,1,6,86.4,249,1,0.22711,28.38875
ECO00074,2026-04-01,Technology,USA,Micro,8,Business,249,Annual,Organic Search,799.47,93.73,7.54,461.52,16.97,244.02,151.9,16.87,17.35,50.77,7.63,244.52,14,5,4,1,7,88.8,249,1,0.24452000000000002,30.565
ECO00074,2026-05-01,Technology,USA,Micro,8,Business,249,Annual,Organic Search,700.88,90.9,8.09,461.92,18.01,235.95,133.17,16.36,18.6,50.81,8.11,227.04,14,9,3,1,5,91.0,249,1,0.22704,28.38
ECO00074,2026-06-01,Technology,USA,Micro,8,Business,249,Annual,Organic Search,800.89,99.95,7.02,396.37,18.86,261.36,152.17,17.99,16.14,43.6,8.49,238.39,14,13,1,1,6,84.8,249,1,0.23839,29.79875
ECO00074,2026-07-01,Technology,USA,Micro,8,Business,249,Annual,Organic Search,748.03,91.52,7.75,400.91,18.62,229.98,142.12,16.47,17.81,44.1,8.38,228.89,14,13,2,1,5,89.1,249,1,0.22888999999999998,28.61125
ECO00074,2026-08-01,Technology,USA,Micro,8,Business,249,Annual,Organic Search,742.48,90.03,8.12,414.82,20.56,268.14,141.07,16.21,18.68,45.63,9.25,230.84,14,11,3,1,5,93.1,249,1,0.23084,28.855
ECO00075,2025-10-01,Technology,USA,Medium,173,Professional,99,Annual,Referral,14055.95,2288.02,199.84,6979.58,415.27,4658.47,2670.63,411.84,459.62,767.75,186.87,4496.72,21,12,5,1,5,94.0,99,1,4.49672,25.992601156069366
ECO00075,2025-11-01,Technology,USA,Medium,173,Professional,99,Annual,Referral,14947.34,2292.77,189.54,7146.92,358.01,4615.06,2839.99,412.7,435.93,786.16,161.1,4635.89,21,14,5,0,4,93.5,99,1,4.635890000000001,26.79705202312139
ECO00075,2025-12-01,Technology,USA,Medium,173,Professional,99,Annual,Referral,15888.59,2354.34,177.37,7251.09,428.26,5268.3,3018.83,423.78,407.95,797.62,192.72,4840.9,21,12,4,1,8,93.1,99,1,4.8408999999999995,27.982080924855488
ECO00075,2026-01-01,Technology,USA,Medium,173,Professional,99,Annual,Referral,13501.1,2638.39,167.21,6878.25,454.96,4876.84,2565.21,474.91,384.58,756.61,204.73,4386.03,21,12,4,0,6,94.5,99,1,4.38603,25.352774566473986
ECO00075,2026-02-01,Technology,USA,Medium,173,Professional,99,Annual,Referral,14835.8,2353.38,188.16,8400.99,375.48,4955.16,2818.8,423.61,432.76,924.11,168.96,4768.25,21,9,3,1,6,97.0,99,1,4.76825,27.5621387283237
ECO00075,2026-03-01,Technology,USA,Medium,173,Professional,99,Annual,Referral,13096.25,1875.53,191.51,6996.15,426.8,4934.5,2488.29,337.6,440.47,769.58,192.06,4227.99,21,12,3,1,9,96.9,99,1,4.22799,24.439248554913295
ECO00075,2026-04-01,Technology,USA,Medium,173,Professional,99,Annual,Referral,14059.78,1717.35,204.09,7786.49,462.89,4672.32,2671.36,309.12,469.41,856.51,208.3,4514.7,21,12,4,0,7,96.8,99,1,4.5146999999999995,26.096531791907513
ECO00075,2026-05-01,Technology,USA,Medium,173,Professional,99,Annual,Referral,13806.87,2001.31,188.01,7819.33,371.28,4846.29,2623.3,360.24,432.43,860.13,167.07,4443.17,21,12,4,0,9,94.3,99,1,4.44317,25.68306358381503
ECO00075,2026-06-01,Technology,USA,Medium,173,Professional,99,Annual,Referral,15099.95,1682.5,203.98,9075.2,347.78,4930.44,2868.99,302.85,469.15,998.27,156.5,4795.76,21,11,3,1,7,94.8,99,1,4.7957600000000005,27.721156069364163
ECO00075,2026-07-01,Technology,USA,Medium,173,Professional,99,Annual,Referral,14444.19,1655.26,166.16,9089.12,409.38,4728.66,2744.4,297.95,382.18,999.8,184.22,4608.55,21,12,3,1,6,94.8,99,1,4.60855,26.639017341040464
ECO00075,2026-08-01,Technology,USA,Medium,173,Professional,99,Annual,Referral,13979.88,1959.42,199.84,8583.31,412.9,4906.61,2656.18,352.7,459.63,944.16,185.81,4598.47,21,10,4,0,9,97.5,99,1,4.59847,26.580751445086708
ECO00076,2026-03-01,Professional Services,India,Micro,18,Professional,99,Monthly,Outbound Sales,1660.71,194.29,11.87,2065.26,31.08,387.2,315.53,34.97,27.31,227.18,13.99,618.98,25,4,2,0,4,80.2,99,1,0.61898,34.38777777777778
ECO00076,2026-04-01,Professional Services,India,Micro,18,Professional,99,Monthly,Outbound Sales,1511.15,191.54,12.36,1799.59,30.13,485.05,287.12,34.48,28.43,197.95,13.56,561.54,25,9,3,1,4,85.7,99,1,0.5615399999999999,31.196666666666665
ECO00076,2026-05-01,Professional Services,India,Micro,18,Professional,99,Monthly,Outbound Sales,1385.48,162.56,14.24,1962.4,32.31,453.5,263.24,29.26,32.76,215.86,14.54,555.66,25,10,2,1,4,85.6,99,1,0.5556599999999999,30.869999999999997
ECO00076,2026-06-01,Professional Services,India,Micro,18,Professional,99,Monthly,Outbound Sales,1580.45,165.36,14.9,2109.26,31.58,413.66,300.29,29.76,34.27,232.02,14.21,610.55,25,11,3,1,7,91.5,99,1,0.6105499999999999,33.919444444444444
ECO00076,2026-07-01,Professional Services,India,Micro,18,Professional,99,Monthly,Outbound Sales,1648.02,188.84,13.17,2122.18,34.6,448.55,313.12,33.99,30.29,233.44,15.57,626.42,25,12,6,1,6,91.5,99,1,0.62642,34.80111111111111
ECO00076,2026-08-01,Professional Services,India,Micro,18,Professional,99,Monthly,Outbound Sales,1568.49,146.17,13.29,1738.01,33.58,409.25,298.01,26.31,30.57,191.18,15.11,561.19,25,9,2,1,5,90.7,99,1,0.5611900000000001,31.177222222222227
ECO00077,2026-01-01,Education,USA,Small,20,Professional,99,Annual,Paid Search,1911.18,549.04,17.86,404.45,67.69,1642.21,363.13,98.83,41.09,44.49,30.46,577.99,18,8,4,1,3,79.8,99,1,0.57799,28.8995
ECO00077,2026-02-01,Education,USA,Small,20,Professional,99,Annual,Paid Search,1750.49,474.29,15.82,470.03,59.78,1547.72,332.59,85.37,36.4,51.7,26.9,532.97,18,12,3,0,7,89.1,99,1,0.53297,26.648500000000002
ECO00077,2026-03-01,Education,USA,Small,20,Professional,99,Annual,Paid Search,1904.9,388.68,16.45,467.34,69.85,1687.82,361.93,69.96,37.84,51.41,31.43,552.57,18,4,2,1,2,80.3,99,1,0.55257,27.628500000000003
ECO00077,2026-04-01,Education,USA,Small,20,Professional,99,Annual,Paid Search,1922.15,407.34,15.0,367.54,56.3,1655.45,365.21,73.32,34.51,40.43,25.34,538.8,18,7,3,1,8,90.7,99,1,0.5388,26.939999999999998
ECO00077,2026-05-01,Education,USA,Small,20,Professional,99,Annual,Paid Search,2038.53,378.57,19.26,449.41,61.2,1617.61,387.32,68.14,44.3,49.44,27.54,576.74,18,7,3,0,6,89.9,99,1,0.57674,28.837
ECO00077,2026-06-01,Education,USA,Small,20,Professional,99,Annual,Paid Search,1999.73,440.57,17.76,511.53,67.23,1864.47,379.95,79.3,40.84,56.27,30.25,586.61,18,10,2,1,5,92.5,99,1,0.58661,29.3305
ECO00077,2026-07-01,Education,USA,Small,20,Professional,99,Annual,Paid Search,1782.14,367.81,16.94,435.07,57.59,1589.67,338.61,66.21,38.95,47.86,25.91,517.54,18,8,2,1,5,89.8,99,1,0.51754,25.877
ECO00077,2026-08-01,Education,USA,Small,20,Professional,99,Annual,Paid Search,1878.43,397.59,17.73,486.37,68.77,1484.71,356.9,71.57,40.78,53.5,30.95,553.7,18,10,3,1,3,90.2,99,1,0.5537000000000001,27.685000000000002
ECO00078,2026-05-01,Professional Services,Germany,Micro,17,Professional,99,Monthly,Organic Search,1514.77,195.2,12.0,1218.63,32.9,497.99,287.81,35.14,27.59,134.05,14.81,499.39,15,5,1,1,3,84.8,99,1,0.49939,29.375882352941176
ECO00078,2026-06-01,Professional Services,Germany,Micro,17,Professional,99,Monthly,Organic Search,1671.8,190.02,12.98,1440.95,28.61,570.63,317.64,34.2,29.85,158.5,12.88,553.08,15,10,3,1,5,84.1,99,1,0.55308,32.53411764705883
ECO00078,2026-07-01,Professional Services,Germany,Micro,17,Professional,99,Monthly,Organic Search,1509.07,208.41,12.55,1227.69,28.93,536.32,286.72,37.51,28.87,135.05,13.02,501.18,15,4,2,1,5,83.1,99,1,0.50118,29.481176470588235
ECO00078,2026-08-01,Professional Services,Germany,Micro,17,Professional,99,Monthly,Organic Search,1650.33,186.17,14.24,1365.59,30.19,516.22,313.56,33.51,32.75,150.21,13.59,543.63,15,5,2,1,3,88.7,99,1,0.54363,31.978235294117646
ECO00079,2025-05-01,Hospitality,UK,Micro,14,Starter,39,Annual,Paid Search,2081.88,508.16,21.07,297.81,92.87,1279.99,395.56,91.47,48.46,32.76,41.79,610.04,25,8,2,0,9,93.1,39,1,0.6100399999999999,43.574285714285715
ECO00079,2025-06-01,Hospitality,UK,Micro,14,Starter,39,Annual,Paid Search,1896.66,399.15,20.09,329.87,95.92,1204.06,360.37,71.85,46.21,36.29,43.16,557.87,25,12,3,0,5,99.6,39,1,0.55787,39.847857142857144
ECO00079,2025-07-01,Hospitality,UK,Micro,14,Starter,39,Annual,Paid Search,2044.37,445.48,16.95,340.71,81.94,1217.45,388.43,80.19,38.99,37.48,36.87,581.96,25,12,5,1,8,96.2,39,1,0.58196,41.56857142857143
ECO00079,2025-08-01,Hospitality,UK,Micro,14,Starter,39,Annual,Paid Search,2058.88,444.42,17.47,294.82,90.15,1103.8,391.19,79.99,40.19,32.43,40.57,584.36,25,13,5,1,6,97.5,39,1,0.58436,41.74
ECO00079,2025-09-01,Hospitality,UK,Micro,14,Starter,39,Annual,Paid Search,2080.52,426.89,17.08,322.68,89.62,1034.25,395.3,76.84,39.27,35.49,40.33,587.24,25,10,4,1,10,96.5,39,1,0.58724,41.94571428571429
ECO00079,2025-10-01,Hospitality,UK,Micro,14,Starter,39,Annual,Paid Search,1939.84,465.87,19.12,287.05,74.08,1137.73,368.57,83.86,43.98,31.58,33.33,561.32,25,11,5,1,8,95.1,39,1,0.56132,40.09428571428572
ECO00079,2025-11-01,Hospitality,UK,Micro,14,Starter,39,Annual,Paid Search,1784.56,544.96,21.09,345.18,81.86,1181.37,339.07,98.09,48.51,37.97,36.83,560.48,25,15,4,0,8,98.1,39,1,0.56048,40.034285714285716
ECO00079,2025-12-01,Hospitality,UK,Micro,14,Starter,39,Annual,Paid Search,1855.65,474.51,15.9,274.6,79.66,1158.49,352.57,85.41,36.57,30.21,35.85,540.61,25,12,4,1,8,95.6,39,1,0.54061,38.615
ECO00079,2026-01-01,Hospitality,UK,Micro,14,Starter,39,Annual,Paid Search,1830.83,497.05,17.43,277.32,84.45,1173.35,347.86,89.47,40.08,30.5,38.0,545.91,25,14,6,1,8,94.1,39,1,0.54591,38.99357142857143
ECO00079,2026-02-01,Hospitality,UK,Micro,14,Starter,39,Annual,Paid Search,1727.63,560.64,16.36,295.09,75.38,1212.09,328.25,100.91,37.62,32.46,33.92,533.16,25,13,5,1,10,99.0,39,1,0.53316,38.082857142857144
ECO00079,2026-03-01,Hospitality,UK,Micro,14,Starter,39,Annual,Paid Search,1874.58,442.2,15.7,292.93,72.17,1000.38,356.17,79.6,36.1,32.22,32.48,536.57,25,10,3,1,6,95.3,39,1,0.5365700000000001,38.32642857142857
ECO00079,2026-04-01,Hospitality,UK,Micro,14,Starter,39,Annual,Paid Search,2024.56,467.3,19.5,310.45,73.84,1167.54,384.67,84.11,44.85,34.15,33.23,581.01,25,11,3,0,5,91.6,39,1,0.58101,41.50071428571429
ECO00079,2026-05-01,Hospitality,UK,Micro,14,Starter,39,Annual,Paid Search,1904.39,481.29,16.62,294.21,82.0,1094.45,361.83,86.63,38.23,32.36,36.9,555.96,25,8,4,1,5,100.0,39,1,0.55596,39.71142857142858
ECO00079,2026-06-01,Hospitality,UK,Micro,14,Starter,39,Annual,Paid Search,1681.67,367.89,17.42,333.75,88.87,1056.08,319.52,66.22,40.06,36.71,39.99,502.5,25,10,3,1,7,88.7,39,1,0.5025,35.892857142857146
ECO00079,2026-07-01,Hospitality,UK,Micro,14,Starter,39,Annual,Paid Search,1777.41,433.22,18.45,325.81,75.38,1138.78,337.71,77.98,42.44,35.84,33.92,527.89,25,13,4,1,5,93.1,39,1,0.52789,37.70642857142857
ECO00079,2026-08-01,Hospitality,UK,Micro,14,Starter,39,Annual,Paid Search,1875.67,461.44,18.44,313.06,71.22,1213.96,356.38,83.06,42.4,34.44,32.05,548.33,25,16,6,0,5,84.5,39,1,0.5483300000000001,39.166428571428575
ECO00080,2025-08-01,Education,UK,Small,72,Starter,39,Monthly,Organic Search,8555.23,1543.92,48.43,1343.5,195.07,5124.49,1625.49,277.91,111.4,147.79,87.78,2250.36,20,12,3,1,8,100.0,39,1,2.25036,31.255000000000003
