Company_ID,Signup_Date,Industry,Country,Company_Size,Employees,Plan,Monthly_Fee,Contract_Type,Acquisition_Channel,Reduction_Target_Pct,Avg_Monthly_Logins,Avg_Reports_Generated,Avg_Data_Completeness_Pct,Initial_CO2_kg,Latest_CO2_kg,Observed_Reduction_Pct,Churn_Status,Churn_Date,Months_Active,Lifetime_Revenue
ECO00598,2024-12-02,Technology,India,Small,62,Professional,99,Monthly,Partner,15,11.0,3.4,93.1,1691.27,1760.93,-4.12,Churned,2025-11-30,12,1188
ECO00599,2024-06-21,Logistics,India,Small,32,Business,249,Monthly,Referral,22,10.7,3.5,90.3,1789.89,1613.86,9.83,Active,,27,6723
ECO00600,2024-11-15,Retail,UK,Medium,84,Professional,99,Monthly,Organic Search,16,8.3,3.1,87.4,2912.98,2642.07,9.3,Active,,22,2178
ECO00601,2026-04-12,Hospitality,USA,Small,43,Business,249,Annual,LinkedIn,20,11.0,2.6,89.9,2045.39,2075.26,-1.46,Active,,5,1245
ECO00602,2025-07-20,Technology,UK,Large,722,Starter,39,Monthly,Paid Search,21,10.0,2.9,91.7,20553.04,19622.34,4.53,Churned,2026-03-31,9,351
ECO00603,2025-10-15,Logistics,USA,Micro,17,Business,249,Monthly,Outbound Sales,25,8.5,3.1,89.0,779.86,800.27,-2.62,Active,,11,2739
ECO00604,2026-02-13,Hospitality,UK,Micro,10,Starter,39,Monthly,Partner,19,12.3,3.0,92.5,435.0,436.86,-0.43,Churned,2026-04-30,3,117
ECO00605,2024-09-06,Technology,USA,Medium,111,Professional,99,Annual,Referral,10,12.2,3.9,96.4,3274.95,2957.76,9.69,Active,,24,2376
ECO00606,2024-08-06,Technology,India,Micro,18,Starter,39,Monthly,Paid Search,27,11.0,3.4,95.1,502.74,499.23,0.7,Active,,25,975
ECO00607,2025-07-19,Professional Services,India,Small,44,Business,249,Annual,Organic Search,25,9.4,2.9,89.3,1178.82,1140.47,3.25,Active,,14,3486
ECO00608,2025-08-01,Technology,Canada,Micro,5,Starter,39,Monthly,Referral,19,11.0,3.8,91.3,134.38,156.05,-16.13,Churned,2026-01-31,6,234
ECO00609,2024-12-20,Logistics,Germany,Small,23,Starter,39,Monthly,Organic Search,23,12.4,3.5,92.8,1405.7,1284.93,8.59,Active,,21,819
ECO00610,2025-02-15,Technology,USA,Micro,7,Professional,99,Monthly,LinkedIn,23,8.7,2.3,88.0,207.83,220.72,-6.2,Churned,2025-04-30,3,297
ECO00611,2026-08-13,Manufacturing,Australia,Small,74,Starter,39,Monthly,Paid Search,20,8.0,2.0,95.0,4689.89,4689.89,0.0,Active,,1,39
ECO00612,2024-09-16,Education,France,Large,1135,Business,249,Monthly,Organic Search,16,9.3,2.9,85.8,32170.72,30104.46,6.42,Active,,24,5976
ECO00613,2025-01-15,Manufacturing,India,Medium,108,Professional,99,Monthly,Outbound Sales,19,9.8,3.1,90.1,7477.46,6984.42,6.59,Active,,20,1980
ECO00614,2024-10-15,Healthcare,Netherlands,Small,40,Professional,99,Monthly,Organic Search,27,11.6,3.3,92.8,1759.77,1723.35,2.07,Churned,2026-03-31,18,1782
ECO00615,2024-11-16,Retail,Germany,Small,21,Starter,39,Annual,Paid Search,15,10.6,3.5,91.2,765.24,739.47,3.37,Churned,2026-08-31,22,858
ECO00616,2025-10-17,Professional Services,Canada,Medium,243,Starter,39,Annual,Paid Search,18,10.6,3.2,92.5,7228.64,7309.04,-1.11,Active,,11,429
ECO00617,2026-03-27,Retail,UK,Small,25,Enterprise,699,Monthly,Organic Search,13,8.2,2.8,86.3,872.43,872.88,-0.05,Active,,6,4194
ECO00618,2024-07-14,Technology,Australia,Small,70,Starter,39,Annual,Organic Search,18,7.2,2.9,82.1,2185.73,1935.94,11.43,Churned,2026-05-31,23,897
ECO00619,2025-02-27,,UK,Micro,10,Professional,99,Annual,LinkedIn,11,11.4,3.8,93.0,263.57,274.56,-4.17,Active,,19,1881
ECO00620,2024-07-24,Healthcare,Netherlands,Large,1031,Business,249,Monthly,LinkedIn,16,10.1,2.9,90.0,52703.89,43228.08,17.98,Churned,2025-08-31,14,3486
ECO00621,2025-02-25,Hospitality,USA,Micro,18,Professional,99,Annual,Outbound Sales,19,11.2,3.9,95.4,735.55,658.34,10.5,Active,,19,1881
ECO00622,2025-11-15,Education,UK,Micro,16,Professional,99,Monthly,Paid Search,17,12.1,3.5,93.1,455.17,470.65,-3.4,Active,,10,990
ECO00623,2024-08-12,Hospitality,USA,Micro,18,Professional,99,Annual,Referral,11,9.2,2.0,88.1,715.53,734.99,-2.72,Churned,2024-11-30,4,396
ECO00624,2025-11-18,Healthcare,Germany,Small,45,Professional,99,Annual,Outbound Sales,22,6.9,2.0,78.7,2050.22,2084.12,-1.65,Active,,10,990
ECO00625,2024-07-14,Logistics,Australia,Large,740,Enterprise,699,Monthly,Paid Search,21,10.2,3.3,91.7,44108.52,36815.45,16.53,Active,,26,18174
ECO00626,2025-09-03,Professional Services,USA,Small,56,Professional,99,Annual,Partner,20,5.3,2.1,79.5,1746.81,1802.92,-3.21,Active,,12,1188
ECO00627,2025-09-16,Professional Services,USA,Small,51,Business,249,Annual,Organic Search,15,9.5,3.0,86.6,1349.19,1272.8,5.66,Active,,12,2988
ECO00628,2026-08-18,Healthcare,Netherlands,Small,64,Business,249,Monthly,Outbound Sales,16,7.0,3.0,76.5,2661.76,2661.76,0.0,Active,,1,249
ECO00629,2024-01-13,Retail,Germany,Small,31,Professional,99,Monthly,Referral,31,10.7,4.3,96.2,1145.35,1122.57,1.99,Churned,2024-06-30,6,594
ECO00630,2024-02-03,Manufacturing,India,Medium,125,Starter,39,Monthly,Outbound Sales,18,11.2,3.5,97.0,8271.69,8334.26,-0.76,Churned,2024-07-31,6,234
ECO00631,2024-06-23,Healthcare,USA,Small,67,Professional,99,Monthly,Partner,17,11.3,4.3,95.8,3024.13,2610.96,13.66,Active,,27,2673
ECO00632,2024-08-05,Hospitality,Australia,Small,50,Professional,99,Monthly,LinkedIn,15,7.3,3.5,86.6,2046.46,2159.63,-5.53,Churned,2025-05-31,10,990
ECO00633,2025-07-14,Technology,Germany,Micro,12,Professional,99,Annual,Paid Search,17,9.8,3.6,88.5,389.11,376.07,3.35,Active,,14,1386
ECO00634,2026-04-15,Hospitality,UK,Micro,19,Professional,99,Monthly,Organic Search,13,11.2,3.8,93.6,930.08,870.65,6.39,Active,,5,495
ECO00635,2025-09-15,Healthcare,France,Small,34,Professional,99,Monthly,Referral,14,7.9,2.8,86.7,1591.83,1620.18,-1.78,Active,,12,1188
ECO00636,2026-04-23,Hospitality,USA,Large,784,Professional,99,Monthly,Referral,11,5.4,1.0,76.0,35386.08,33727.08,4.69,Active,,5,495
ECO00637,2024-07-17,Healthcare,Germany,Large,952,Enterprise,699,Monthly,Paid Search,11,7.8,2.2,81.9,46773.86,41705.8,10.84,Churned,2025-11-30,17,11883
ECO00638,2024-02-18,Technology,UK,Micro,9,Starter,39,Annual,LinkedIn,19,12.0,4.1,95.9,250.31,236.09,5.68,Active,,31,1209
ECO00639,2024-06-07,Retail,Netherlands,Micro,11,Professional,99,Annual,Referral,12,9.3,3.2,88.4,380.23,350.3,7.87,Active,,27,2673
ECO00640,2025-06-07,Technology,India,Small,64,Professional,99,Annual,Referral,23,11.9,3.7,95.1,2153.8,1759.14,18.32,Active,,15,1485
ECO00641,2024-05-24,Retail,UK,Micro,17,Business,249,Monthly,Organic Search,18,12.5,4.1,97.0,552.74,494.55,10.53,Churned,2026-04-30,24,5976
ECO00642,2026-03-18,Professional Services,Germany,Small,62,Professional,99,Monthly,LinkedIn,9,11.7,3.8,92.1,1853.78,1882.19,-1.53,Active,,6,594
ECO00643,2024-09-21,Logistics,UK,Small,40,Starter,39,Monthly,Referral,17,11.8,3.7,94.9,2090.64,1887.68,9.71,Active,,24,936
ECO00644,2024-05-03,Hospitality,UK,Medium,255,Professional,99,Monthly,Paid Search,24,9.5,3.6,90.5,10903.57,10563.09,3.12,Active,,28,2772
ECO00645,2025-01-16,Hospitality,France,Medium,287,Business,249,Monthly,Referral,24,11.1,3.7,91.8,12005.76,12155.28,-1.25,Churned,2026-03-31,15,3735
ECO00646,2026-04-10,Logistics,UK,Medium,261,Professional,99,Monthly,LinkedIn,21,8.4,2.2,82.2,11652.9,11332.11,2.75,Active,,5,495
ECO00647,2026-02-02,Education,Germany,Micro,17,Starter,39,Monthly,Paid Search,26,7.9,1.7,83.0,519.43,466.78,10.14,Active,,7,273
ECO00648,2026-02-16,Professional Services,UK,Small,48,Professional,99,Monthly,Organic Search,12,8.4,2.0,80.2,1444.13,1608.42,-11.38,Active,,7,693
ECO00649,2024-09-05,Professional Services,Australia,Micro,8,Starter,39,Annual,Paid Search,25,11.0,3.8,93.3,239.91,222.25,7.36,Active,,24,936
ECO00650,2026-05-21,Technology,India,Medium,132,Professional,99,Annual,Paid Search,16,11.5,4.8,92.2,4707.6,3994.52,15.15,Active,,4,396
ECO00651,2025-09-09,Retail,Germany,Small,65,Business,249,Monthly,Organic Search,12,11.7,3.9,91.6,2148.55,1973.8,8.13,Active,,12,2988
ECO00652,2026-07-12,Healthcare,UK,Medium,268,Starter,39,Monthly,Partner,5,11.5,4.5,95.4,12697.87,12400.18,2.34,Active,,2,78
ECO00653,2025-09-09,Manufacturing,Australia,Small,56,Professional,99,Annual,Referral,22,10.3,3.5,92.1,3706.07,3465.51,6.49,Active,,12,1188
ECO00654,2024-12-06,Professional Services,Netherlands,Small,74,Professional,99,Annual,LinkedIn,18,11.7,3.6,94.2,2208.43,2149.22,2.68,Active,,21,2079
ECO00655,2026-02-09,Technology,Netherlands,Micro,19,Business,249,Annual,Outbound Sales,19,9.7,3.3,90.0,645.69,564.26,12.61,Active,,7,1743
ECO00656,2025-09-13,Healthcare,Germany,Small,34,Business,249,Annual,Organic Search,17,10.6,3.4,91.1,1382.27,1418.45,-2.62,Churned,2026-08-31,12,2988
ECO00657,2024-10-19,Education,France,Large,341,Enterprise,699,Annual,Partner,20,11.4,3.8,94.7,10966.33,10323.72,5.86,Churned,2025-06-30,9,6291
ECO00658,2025-05-01,Manufacturing,UK,Small,24,Business,249,Monthly,Organic Search,20,10.1,3.4,92.2,1597.84,1284.01,19.64,Active,,16,3984
ECO00659,2025-01-01,Hospitality,UK,Medium,160,Enterprise,699,Annual,Partner,18,6.0,1.5,82.0,6685.85,7216.31,-7.93,Churned,2025-02-28,2,1398
ECO00660,2026-03-13,Hospitality,India,Micro,7,Professional,99,Monthly,Outbound Sales,17,12.8,3.0,94.5,301.71,289.94,3.9,Churned,2026-06-30,4,396
ECO00661,2026-08-18,Technology,France,Small,45,Business,249,Monthly,Partner,27,8.0,2.0,90.4,1170.04,1170.04,0.0,Active,,1,249
ECO00662,2026-06-10,Retail,UK,Small,55,Professional,99,Monthly,Organic Search,23,9.7,3.3,86.7,1799.38,1747.87,2.86,Active,,3,297
ECO00663,2024-07-16,Logistics,UK,Small,43,Business,249,Monthly,Organic Search,5,9.0,3.2,88.4,2135.11,2135.84,-0.03,Churned,2025-07-31,13,3237
ECO00664,2024-01-01,Technology,Netherlands,Large,1032,Business,249,Monthly,Organic Search,20,8.0,2.8,85.7,32049.75,31030.53,3.18,Active,,32,7968
ECO00665,2025-05-17,Healthcare,UK,Small,21,Professional,99,Monthly,Outbound Sales,28,11.9,3.7,93.8,970.67,851.56,12.27,Active,,16,1584
ECO00666,2025-08-07,Manufacturing,Germany,Medium,97,Starter,39,Annual,Organic Search,16,13.5,3.9,94.1,6198.16,5993.21,3.31,Active,,13,507
ECO00667,2026-07-18,Technology,Australia,Small,28,Starter,39,Monthly,LinkedIn,17,8.0,3.0,83.0,757.39,797.18,-5.25,Active,,2,78
ECO00668,2025-04-23,Hospitality,Germany,Large,653,Enterprise,699,Monthly,,18,10.3,3.6,90.3,27060.26,26926.66,0.49,Churned,2026-07-31,16,11184
ECO00669,2024-07-15,Manufacturing,Germany,Small,76,Starter,39,Annual,LinkedIn,24,11.0,3.7,88.8,5328.6,5175.71,2.87,Churned,2024-12-31,6,234
ECO00670,2024-11-15,Manufacturing,UK,Small,24,Starter,39,Annual,Organic Search,22,12.4,4.0,96.6,1711.84,1595.52,6.8,Churned,2025-11-30,13,507
ECO00671,2024-02-02,,UK,Medium,205,Professional,99,Monthly,Outbound Sales,19,12.1,3.9,95.4,10670.08,9872.11,7.48,Active,,31,3069
ECO00672,2024-02-17,Professional Services,UK,Large,565,Business,249,Monthly,LinkedIn,5,10.5,4.0,91.6,16482.48,16575.23,-0.56,Churned,2024-05-31,4,996
ECO00673,2025-02-12,Technology,USA,Small,78,Starter,39,Monthly,Partner,17,11.8,3.6,93.0,2284.53,2243.58,1.79,Churned,2026-02-28,13,507
ECO00674,2025-12-26,Manufacturing,UK,Medium,161,Enterprise,699,Monthly,Referral,18,12.0,3.6,94.3,11846.24,10112.43,14.64,Active,,9,6291
ECO00675,2024-07-24,Healthcare,UK,Small,68,Starter,39,Monthly,Partner,22,11.8,3.7,92.9,3179.86,2950.97,7.2,Churned,2026-08-31,26,1014
ECO00676,2025-03-11,Logistics,India,Medium,96,Professional,99,Monthly,Partner,16,9.9,3.4,92.6,4842.39,5054.13,-4.37,Churned,2026-06-30,16,1584
ECO00677,2025-04-08,Retail,France,Medium,102,Professional,99,Monthly,Outbound Sales,8,10.4,3.6,94.1,3433.4,3330.87,2.99,Churned,2025-10-31,7,693
ECO00678,2025-04-12,Retail,UK,Small,44,Starter,39,Annual,Outbound Sales,18,9.2,3.3,89.1,1663.08,1565.7,5.86,Active,,17,663
ECO00679,2026-08-03,Professional Services,UK,Medium,200,Starter,39,Monthly,LinkedIn,20,6.0,2.0,89.7,6029.86,6029.86,0.0,Active,,1,39
ECO00680,2024-11-05,Professional Services,USA,Medium,192,Professional,99,Monthly,Partner,15,9.2,2.6,87.7,5359.75,4930.89,8.0,Active,,22,2178
ECO00681,2025-04-18,Technology,India,Large,1018,Enterprise,699,Monthly,Referral,23,11.0,3.8,95.3,31281.95,29447.34,5.86,Active,,17,11883
ECO00682,2025-07-25,Professional Services,India,Micro,7,Professional,99,Monthly,Outbound Sales,23,9.0,2.6,86.9,197.51,192.14,2.72,Active,,14,1386
ECO00683,2025-06-07,Retail,Australia,Small,20,Professional,99,Annual,LinkedIn,16,11.9,3.9,95.7,756.93,701.99,7.26,Active,,15,1485
ECO00684,2026-05-19,Hospitality,Germany,Medium,108,Business,249,Monthly,Organic Search,22,10.5,3.5,91.1,4613.79,4062.15,11.96,Active,,4,996
ECO00685,2026-02-23,Professional Services,UK,Micro,12,Starter,39,Monthly,Partner,13,12.3,3.6,90.8,391.72,377.44,3.65,Active,,7,273
ECO00686,2025-04-17,Retail,USA,Medium,198,Starter,39,Monthly,LinkedIn,14,4.8,1.2,73.8,6349.27,5948.16,6.32,Active,,17,663
ECO00687,2024-11-19,Hospitality,Germany,Small,25,Starter,39,Monthly,Partner,21,11.5,4.3,94.5,1059.28,1011.37,4.52,Active,,22,858
ECO00688,2024-10-25,Technology,Germany,Small,76,Professional,99,Annual,Outbound Sales,17,9.9,3.1,89.1,2232.74,2067.11,7.42,Active,,23,2277
ECO00689,2024-03-17,Hospitality,USA,Medium,295,Starter,39,Monthly,Outbound Sales,21,9.9,3.3,91.5,12645.98,11850.04,6.29,Active,,30,1170
ECO00690,2024-10-12,Hospitality,Canada,Medium,110,Starter,39,Monthly,Organic Search,22,10.8,3.4,91.7,4890.56,4481.32,8.37,Active,,23,897
ECO00691,2025-06-17,Retail,India,Medium,84,Starter,39,Monthly,Outbound Sales,25,8.0,2.5,77.4,3006.43,3161.42,-5.16,Churned,2025-07-31,2,78
ECO00692,2024-06-26,Technology,India,Small,53,Starter,39,Monthly,Organic Search,13,9.3,3.1,87.7,1640.81,1362.35,16.97,Active,,27,1053
ECO00693,2024-07-24,Logistics,Germany,Medium,134,Starter,39,Annual,Outbound Sales,23,8.9,3.4,88.5,6733.09,6506.9,3.36,Churned,2025-01-31,7,273
ECO00694,2025-11-13,Manufacturing,USA,Micro,8,Starter,39,Monthly,Referral,14,10.9,3.8,93.0,566.69,548.02,3.29,Active,,10,390
ECO00695,2025-05-03,Retail,Canada,Medium,158,Professional,99,Monthly,Organic Search,22,8.9,2.6,84.4,5120.61,5203.62,-1.62,Active,,16,1584
ECO00696,2024-06-19,Hospitality,USA,Medium,249,Starter,39,Annual,LinkedIn,21,11.1,4.1,94.0,11016.67,10607.55,3.71,Churned,2025-07-31,14,546
ECO00697,2026-06-05,Professional Services,Netherlands,Small,43,Business,249,Annual,Referral,24,6.7,3.3,87.1,1260.37,1419.47,-12.62,Active,,3,747
ECO00698,2026-02-03,Education,Australia,Small,77,Starter,39,Monthly,Partner,18,10.9,3.9,90.8,2360.93,2343.18,0.75,Active,,7,273
ECO00699,2024-11-08,Education,USA,Small,72,Enterprise,699,Annual,Organic Search,8,9.3,3.2,87.8,2343.83,2130.53,9.1,Churned,2025-11-30,13,9087
ECO00700,2025-03-06,Logistics,UK,Small,49,Starter,39,Annual,Referral,27,8.3,3.0,86.9,2248.24,2272.77,-1.09,Active,,18,702
ECO00701,2026-06-08,Logistics,USA,Micro,19,Starter,39,Annual,Partner,20,10.7,4.3,91.0,802.97,758.9,5.49,Active,,3,117
ECO00702,2025-02-21,Technology,UK,Medium,101,Business,249,Annual,Referral,22,9.1,3.1,86.2,2895.36,2815.67,2.75,Active,,19,4731
ECO00703,2026-06-20,Retail,USA,Medium,286,Enterprise,699,Annual,Referral,25,12.7,2.3,95.7,10438.77,10686.02,-2.37,Active,,3,2097
ECO00704,2024-06-14,Professional Services,Canada,Small,22,Professional,99,Monthly,Organic Search,17,10.6,3.9,92.8,627.91,565.5,9.94,Active,,27,2673
ECO00705,2026-08-11,Logistics,USA,Small,71,Starter,39,Annual,Organic Search,17,11.0,2.0,99.6,3948.66,3948.66,0.0,Active,,1,39
ECO00706,2025-10-09,Education,India,Small,24,Starter,39,Monthly,Referral,19,7.5,2.2,87.4,712.24,719.99,-1.09,Churned,2026-01-31,4,156
ECO00707,2024-02-16,Technology,Australia,Micro,6,Business,249,Monthly,Organic Search,17,8.6,3.2,86.4,183.15,150.07,18.06,Churned,2025-11-30,22,5478
ECO00708,2024-10-23,Healthcare,UK,Medium,255,Enterprise,699,Monthly,Partner,15,10.0,3.2,89.9,10468.78,10183.28,2.73,Active,,23,16077
ECO00709,2026-03-10,Professional Services,UK,Small,75,Professional,99,Annual,Partner,10,10.0,4.0,93.0,2197.95,2116.75,3.69,Active,,6,594
ECO00710,2025-09-16,Manufacturing,Germany,Small,77,Business,249,Monthly,Referral,24,12.3,3.6,93.9,5172.4,4558.37,11.87,Active,,12,2988
ECO00711,2024-08-12,Professional Services,UK,Medium,288,Professional,99,Monthly,LinkedIn,17,12.4,3.9,94.8,9661.83,8515.14,11.87,Churned,2025-12-31,17,1683
ECO00712,2026-06-11,Professional Services,UK,Medium,197,Business,249,Annual,Outbound Sales,11,8.3,2.3,87.6,5884.72,5987.28,-1.74,Active,,3,747
ECO00713,2024-01-26,Technology,Australia,Medium,297,Starter,39,Annual,Outbound Sales,17,12.2,3.8,95.2,8964.77,9855.46,-9.94,Churned,2025-05-31,17,663
ECO00714,2026-06-21,Retail,Australia,Small,43,Professional,99,Monthly,Outbound Sales,12,12.0,3.3,96.1,1577.11,1628.4,-3.25,Active,,3,297
ECO00715,2025-11-26,Professional Services,UK,Medium,255,Business,249,Monthly,Organic Search,18,10.3,3.2,93.8,6858.29,6654.51,2.97,Active,,10,2490
ECO00716,2026-08-04,Professional Services,France,Micro,10,Starter,39,Annual,Organic Search,27,11.0,3.0,84.3,316.38,316.38,0.0,Active,,1,39
ECO00717,2025-07-25,Technology,USA,Small,58,Business,249,Monthly,LinkedIn,10,10.7,4.1,96.5,1709.12,1610.07,5.8,Active,,14,3486
ECO00718,2025-11-17,Manufacturing,Netherlands,Medium,186,Business,249,Annual,Partner,17,11.9,3.7,94.1,14629.13,13604.8,7.0,Active,,10,2490
ECO00719,2024-11-19,Technology,UK,Large,1153,Enterprise,699,Monthly,Organic Search,18,11.4,4.0,94.0,32269.76,29523.05,8.51,Active,,22,15378
ECO00720,2025-02-04,Education,UK,Medium,250,Professional,99,Monthly,Referral,8,11.1,3.3,92.5,8433.03,7340.24,12.96,Active,,19,1881
ECO00721,2025-06-24,Professional Services,UK,Small,38,Business,249,Monthly,Referral,16,10.4,3.5,93.1,1220.71,1004.95,17.67,Churned,2026-01-31,8,1992
ECO00722,2024-12-03,Professional Services,Germany,Small,70,Professional,99,Monthly,Paid Search,18,10.4,3.9,93.2,2116.61,2033.77,3.91,Active,,21,2079
ECO00723,2024-02-19,Technology,UK,Medium,261,Professional,99,Monthly,Partner,16,11.5,3.8,95.7,7728.47,6779.33,12.28,Active,,31,3069
ECO00724,2024-11-18,Education,Germany,Micro,7,Business,249,Monthly,LinkedIn,6,10.7,3.2,90.8,241.0,218.3,9.42,Churned,2026-05-31,19,4731
ECO00725,2024-06-10,Logistics,USA,Medium,129,Business,249,Annual,Referral,30,11.4,3.8,94.8,6038.46,5648.16,6.46,Active,,27,6723
ECO00726,2025-10-11,Manufacturing,Netherlands,Small,31,Business,249,Annual,Referral,13,10.3,3.8,94.8,1972.42,1861.28,5.63,Active,,11,2739
ECO00727,2026-06-01,Retail,France,Micro,6,Professional,99,Monthly,LinkedIn,17,10.3,3.7,91.7,233.77,225.72,3.44,Active,,3,297
ECO00728,2024-10-14,Technology,India,Micro,13,Professional,99,Annual,Outbound Sales,19,12.6,3.9,95.0,397.87,324.25,18.5,Active,,23,2277
ECO00729,2025-07-19,Hospitality,India,Medium,146,Starter,39,Monthly,Organic Search,17,9.4,2.4,87.6,5931.24,5575.34,6.0,Active,,14,546
ECO00730,2025-01-23,Hospitality,Germany,Medium,247,Professional,99,Annual,Organic Search,27,11.2,3.8,94.7,11845.62,11685.63,1.35,Churned,2025-11-30,11,1089
ECO00731,2024-08-03,Hospitality,USA,Small,76,Professional,99,Annual,Outbound Sales,10,10.9,3.8,91.4,3604.95,3260.88,9.54,Active,,25,2475
ECO00732,2024-06-11,Retail,Germany,Medium,106,Business,249,Monthly,Referral,30,11.9,3.9,95.1,3473.81,3645.43,-4.94,Active,,27,6723
ECO00733,2026-04-25,Professional Services,UK,Small,51,Professional,99,Monthly,Outbound Sales,10,5.2,1.8,73.8,1650.71,1656.42,-0.35,Active,,5,495
ECO00734,2026-05-21,Education,Canada,Small,30,Business,249,Annual,Outbound Sales,18,12.0,2.8,92.4,824.5,882.95,-7.09,Active,,4,996
ECO00735,2024-07-05,Technology,India,Small,32,Starter,39,Annual,Outbound Sales,22,10.7,3.8,92.5,947.3,855.57,9.68,Churned,2025-04-30,10,390
ECO00736,2026-07-21,Retail,UK,Small,69,Starter,39,Monthly,Partner,21,10.0,4.0,87.7,2626.88,2721.72,-3.61,Active,,2,78
ECO00737,2024-04-09,Professional Services,UK,Medium,130,Starter,39,Annual,Paid Search,13,8.4,2.8,88.7,3820.41,4072.1,-6.59,Churned,2024-08-31,5,195
ECO00738,2025-01-12,Technology,USA,Micro,19,Business,249,Monthly,Referral,18,11.0,3.9,92.5,482.68,499.08,-3.4,Churned,2025-09-30,9,2241
ECO00739,2024-10-12,Retail,India,Small,77,Professional,99,Annual,Outbound Sales,6,9.3,3.3,87.4,2514.99,2488.83,1.04,Active,,23,2277
ECO00740,2026-05-24,Healthcare,Germany,Small,29,Professional,99,Monthly,Organic Search,11,7.8,2.8,85.9,1480.22,1408.89,4.82,Active,,4,396
ECO00741,2024-01-13,Education,UK,Micro,16,Business,249,Annual,Paid Search,20,11.8,3.9,95.6,556.42,471.35,15.29,Churned,2026-02-28,26,6474
ECO00742,2026-04-08,Manufacturing,India,Small,73,Business,249,Annual,Paid Search,18,12.4,4.4,93.1,5703.89,5324.56,6.65,Active,,5,1245
ECO00743,2025-02-12,Hospitality,Canada,Small,34,Enterprise,699,Annual,LinkedIn,16,9.4,2.5,87.6,1367.17,1257.54,8.02,Active,,19,13281
ECO00744,2026-04-16,Technology,India,Micro,19,Starter,39,Monthly,Referral,17,9.8,3.0,88.6,576.45,622.8,-8.04,Active,,5,195
ECO00745,2025-06-06,Technology,UK,Small,75,Professional,99,Annual,Organic Search,14,9.4,2.8,91.7,2169.27,1896.91,12.56,Active,,15,1485
ECO00746,2024-01-22,Manufacturing,France,Small,49,Business,249,Monthly,LinkedIn,13,12.3,3.9,95.7,3487.11,3237.66,7.15,Active,,32,7968
ECO00747,2025-06-27,Logistics,UK,Medium,294,Business,249,Annual,Outbound Sales,19,8.1,3.1,85.0,14954.76,13703.06,8.37,Active,,15,3735
ECO00748,2025-02-18,Hospitality,USA,Small,30,Professional,99,Monthly,Organic Search,23,10.8,3.6,92.9,1420.18,1204.25,15.2,Active,,19,1881
ECO00749,2026-05-20,Technology,UK,Small,23,Professional,99,Monthly,Referral,17,8.2,3.0,86.0,673.55,625.39,7.15,Active,,4,396
ECO00750,2026-05-21,Logistics,Canada,Micro,19,Starter,39,Monthly,Paid Search,21,12.8,4.5,92.7,999.35,1021.15,-2.18,Active,,4,156
ECO00751,2026-01-19,Professional Services,USA,Small,72,Starter,39,Monthly,Organic Search,18,10.5,4.0,89.6,2068.35,2317.92,-12.07,Active,,8,312
ECO00752,2024-05-27,Manufacturing,UK,Medium,116,Professional,99,Annual,Referral,15,10.1,3.5,91.8,8348.55,8336.08,0.15,Active,,28,2772
ECO00753,2026-02-14,Healthcare,India,Medium,275,Business,249,Monthly,Organic Search,13,11.0,4.1,96.5,13504.21,12782.54,5.34,Active,,7,1743
ECO00754,2026-08-09,Education,UK,Medium,82,Professional,99,Monthly,Organic Search,28,13.0,4.0,100.0,2396.72,2396.72,0.0,Active,,1,99
ECO00755,2024-05-09,,Canada,Medium,200,Enterprise,699,Monthly,Paid Search,21,11.2,3.6,91.7,6863.18,6829.71,0.49,Churned,2025-08-31,16,11184
ECO00756,2025-05-14,Education,Canada,Micro,16,Professional,99,Monthly,Outbound Sales,12,8.2,2.8,83.6,446.14,437.72,1.89,Churned,2025-08-31,4,396
ECO00757,2025-05-26,Logistics,USA,Medium,192,Starter,39,Annual,LinkedIn,21,11.0,3.4,92.0,8778.83,8303.31,5.42,Active,,16,624
ECO00758,2025-12-08,Healthcare,USA,Small,28,Business,249,Annual,Paid Search,7,6.7,1.6,81.6,1202.86,1081.77,10.07,Active,,9,2241
ECO00759,2024-06-16,Professional Services,Germany,Micro,18,Starter,39,Monthly,Organic Search,18,8.9,3.2,86.3,541.04,442.16,18.28,Churned,2025-01-31,8,312
